open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1768694400000,143.6500,143.8600,143.5500,143.6200,111181.81,1768695299999,15973981.788900,16915,62157.44,8930236.590600,0
1768695300000,143.6200,143.7700,143.5000,143.6500,86516.18,1768696199999,12424855.955600,9258,33036.71,4744704.632600,0
1768696200000,143.6500,143.9200,143.4700,143.4900,73857.00,1768697099999,10612270.303700,10555,29391.67,4223454.540300,0
1768697100000,143.4900,143.4900,143.0100,143.1900,262343.25,1768697999999,37583948.856400,25638,123517.70,17694367.143900,0
1768698000000,143.1800,143.3900,141.8900,142.3500,810935.70,1768698899999,115554813.435330,61407,370311.28,52767169.087400,0
1768698900000,142.3500,142.5700,142.0100,142.5100,250512.54,1768699799999,35649259.068700,27397,157705.73,22443723.661200,0
1768699800000,142.5100,142.7700,142.4200,142.5400,125639.27,1768700699999,17913412.066400,16209,77825.46,11096915.394500,0
1768700700000,142.5400,142.7400,142.5100,142.7000,92643.51,1768701599999,13212475.405400,13554,51678.82,7370601.905300,0
1768701600000,142.6900,142.8100,142.6200,142.7100,67545.03,1768702499999,9639536.638300,12123,35507.68,5067667.905700,0
1768702500000,142.7100,142.9600,142.3700,142.4100,107275.94,1768703399999,15305709.517500,17130,49656.92,7085485.105900,0
1768703400000,142.4100,142.4400,141.8000,142.1900,398332.99,1768704299999,56593427.388000,32648,170660.71,24245690.287700,0
1768704300000,142.1800,142.4900,142.0900,142.4600,117340.38,1768705199999,16696247.827900,16553,70271.77,9999746.804200,0
1768705200000,142.4600,142.5900,142.2900,142.4100,119654.09,1768706099999,17045610.480400,17314,60428.79,8608732.793700,0
1768706100000,142.4100,142.6200,142.3100,142.6000,78363.32,1768706999999,11163854.679900,11547,45282.88,6451098.776500,0
1768707000000,142.6000,142.8400,142.5900,142.7700,66142.32,1768707899999,9440772.132400,10306,44675.14,6376448.051700,0
1768707900000,142.7600,142.8100,142.6300,142.7300,40093.97,1768708799999,5721939.109600,8107,20527.64,2929683.770600,0
1768708800000,142.7300,142.8100,142.5100,142.6000,69965.50,1768709699999,9981608.230900,12499,33764.02,4817356.864800,0
1768709700000,142.5900,142.7300,142.4400,142.6900,49147.77,1768710599999,7008428.574400,8870,28677.14,4089178.592400,0
1768710600000,142.6900,142.7400,142.5300,142.6200,28403.94,1768711499999,4050636.991500,6167,10993.67,1567800.323200,0
1768711500000,142.6300,142.8400,142.6200,142.7400,49511.89,1768712399999,7067413.330100,6392,29526.75,4214182.003200,0
1768712400000,142.7400,142.7500,142.6200,142.7500,29631.06,1768713299999,4227919.054400,7893,14862.08,2120703.423800,0
1768713300000,142.7500,142.8900,142.6800,142.8000,44618.39,1768714199999,6370952.659200,7162,27085.74,3867877.204000,0
1768714200000,142.8100,142.8100,142.4600,142.7000,45471.80,1768715099999,6484825.388100,8514,24153.02,3444378.257000,0
1768715100000,142.6900,142.8800,142.6200,142.7600,45445.96,1768715999999,6487706.796100,8206,23494.32,3354020.157700,0
1768716000000,142.7700,142.9400,142.6300,142.8200,63736.68,1768716899999,9102119.495800,12708,25925.72,3702427.892400,0
1768716900000,142.8200,142.8200,142.5400,142.5600,44547.38,1768717799999,6352843.142600,6680,19941.04,2843525.142400,0
1768717800000,142.5700,142.6700,142.5000,142.6200,35361.61,1768718699999,5041517.320200,6082,20239.64,2885613.049300,0
1768718700000,142.6100,142.7300,142.4500,142.6100,47775.60,1768719599999,6811623.485200,7384,18916.70,2697315.562700,0
1768719600000,142.6100,142.6300,142.1500,142.2600,101037.98,1768720499999,14381134.070300,15552,36175.81,5149788.961300,0
1768720500000,142.2600,142.4800,142.2200,142.4500,49955.62,1768721399999,7110442.249800,8077,26153.12,3722781.477500,0
1768721400000,142.4500,142.4600,142.0200,142.2200,82274.81,1768722299999,11698398.374800,11444,29935.73,4256210.982400,0
1768722300000,142.2300,142.2600,141.9400,142.0400,107219.04,1768723199999,15233139.015600,10027,45221.50,6425035.975100,0
1768723200000,142.0500,142.1500,141.8100,142.0200,172465.48,1768724099999,24483588.343700,17355,74508.45,10578229.058000,0
1768724100000,142.0100,142.2000,141.8700,142.1200,85786.27,1768724999999,12182830.196700,10283,50678.32,7197323.692000,0
1768725000000,142.1200,142.3700,142.0800,142.2900,102707.70,1768725899999,14609735.893700,10820,60636.27,8625819.648100,0
1768725900000,142.2900,142.3800,142.2000,142.3400,38105.67,1768726799999,5423074.312100,6210,23295.83,3315409.509300,0
1768726800000,142.3500,142.4600,142.2400,142.3800,51571.46,1768727699999,7342261.902300,9879,26464.77,3767936.504500,0
1768727700000,142.3800,142.4900,142.2900,142.3700,49432.23,1768728599999,7039155.090300,8274,24120.75,3434831.612300,0
1768728600000,142.3800,142.5600,142.3500,142.3500,62347.16,1768729499999,8883002.993300,9161,27475.62,3914806.995500,0
1768729500000,142.3600,142.4900,142.3100,142.4400,49850.51,1768730399999,7098605.241700,6595,31338.32,4462678.701300,0
1768730400000,142.4400,142.4700,142.1100,142.1900,67726.13,1768731299999,9632793.662100,9971,27196.28,3868117.397900,0
1768731300000,142.2000,142.2600,142.0900,142.1300,34700.81,1768732199999,4933532.920600,5778,15460.19,2198137.571800,0
1768732200000,142.1400,142.3900,142.1200,142.3800,40747.50,1768733099999,5796004.736000,6957,27814.51,3956602.718700,0
1768733100000,142.3800,142.4500,142.2900,142.3400,38068.04,1768733999999,5420080.481200,5132,16902.07,2406660.135600,0
1768734000000,142.3500,142.3500,142.1500,142.2700,37220.05,1768734899999,5293866.060900,6570,20982.12,2984210.951600,0
1768734900000,142.2700,142.3300,142.1600,142.1600,31348.98,1768735799999,4459199.612800,4967,16716.68,2377926.470000,0
1768735800000,142.1600,142.4300,142.1200,142.3200,65291.45,1768736699999,9288201.835000,7453,41081.36,5844133.172700,0
1768736700000,142.3200,142.4300,142.2200,142.3200,71417.46,1768737599999,10165538.445800,7020,36842.42,5244120.039800,0
1768737600000,142.3300,142.3300,142.1000,142.1500,46187.67,1768738499999,6566433.594600,6351,19071.86,2711384.290100,0
1768738500000,142.1600,142.3400,142.1100,142.3400,27918.40,1768739399999,3970353.608100,4677,20493.78,2914660.535200,0
