open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765843200000,127.7200,127.8600,127.3100,127.6700,178801.47,1765844099999,22815479.220300,26130,79746.16,10177564.669600,0
1765844100000,127.6800,127.9600,127.3500,127.5500,153790.19,1765844999999,19638085.601600,22897,65948.50,8422807.006600,0
1765845000000,127.5500,127.5500,126.7500,126.9400,232232.46,1765845899999,29500697.919000,25722,86063.79,10931753.536000,0
1765845900000,126.9400,127.0200,126.0700,126.1400,269687.77,1765846799999,34129454.617400,31290,119156.86,15081070.983200,0
1765846800000,126.1400,126.7900,125.9400,126.5100,224718.86,1765847699999,28387523.863100,31170,137038.26,17314969.181500,0
1765847700000,126.5100,126.7000,125.4600,125.5600,220772.42,1765848599999,27818435.614300,30838,96864.17,12209621.669600,0
1765848600000,125.5600,126.5400,125.4600,126.4600,280607.23,1765849499999,35337002.737900,43020,142257.53,17918184.211600,0
1765849500000,126.4500,126.7800,126.1800,126.3100,137770.36,1765850399999,17425704.129700,25940,65455.71,8279820.768900,0
1765850400000,126.3100,126.5100,125.8600,126.3500,119337.21,1765851299999,15066536.695600,26110,51815.52,6542491.024400,0
1765851300000,126.3500,127.2400,126.1600,127.0900,158916.99,1765852199999,20139172.817800,26773,83506.40,10584536.487600,0
1765852200000,127.0900,127.1600,126.5700,126.7000,114384.62,1765853099999,14505452.115800,23535,49836.75,6320032.521800,0
1765853100000,126.6900,127.1200,126.5600,126.6800,142934.95,1765853999999,18126091.399800,23023,65326.83,8285133.009300,0
1765854000000,126.6700,126.8600,125.8200,125.9000,190315.23,1765854899999,24027796.647300,31266,63054.99,7961871.131800,0
1765854900000,125.8900,126.0400,125.6000,125.8300,164743.54,1765855799999,20727464.164400,21997,70422.38,8862204.886300,0
1765855800000,125.8200,126.0200,124.8500,125.9500,346807.98,1765856699999,43487871.873700,42957,143151.64,17959325.327900,0
1765856700000,125.9400,126.4400,125.8900,126.4300,128053.78,1765857599999,16151023.107900,18171,74584.26,9407675.412300,0
1765857600000,126.4200,126.7300,126.1000,126.1000,142896.90,1765858499999,18068508.518200,24642,68269.79,8633305.380600,0
1765858500000,126.1000,126.1400,125.6400,125.7500,128553.32,1765859399999,16184054.109000,21911,63057.68,7938931.434700,0
1765859400000,125.7500,125.8600,125.3300,125.6900,165058.80,1765860299999,20733453.190300,25728,68134.49,8561164.882300,0
1765860300000,125.6900,126.0900,124.7600,126.0600,337939.04,1765861199999,42400053.904700,43611,159677.28,20049608.396800,0
1765861200000,126.0600,126.2900,125.8600,125.9600,140680.56,1765862099999,17740674.958100,22134,74873.59,9443128.114600,0
1765862100000,125.9500,126.3200,125.9400,126.0900,96285.97,1765862999999,12146449.096800,16093,46431.22,5857399.738300,0
1765863000000,126.0900,126.6200,125.9900,126.4500,128784.65,1765863899999,16262064.592700,18566,66754.96,8431831.829700,0
1765863900000,126.4500,126.6000,126.1900,126.3300,99574.65,1765864799999,12586454.068000,14555,41612.46,5260975.570300,0
1765864800000,126.3200,126.7600,126.2300,126.5100,127968.62,1765865699999,16194065.866900,18458,77786.48,9843728.794900,0
1765865700000,126.5200,127.1100,126.5000,127.0300,152031.36,1765866599999,19282817.336400,17460,100597.01,12757823.022600,0
1765866600000,127.0300,127.1800,126.9200,126.9700,84020.82,1765867499999,10674800.392500,13714,39640.31,5036823.880800,0
1765867500000,126.9600,127.4000,126.9200,127.2600,119569.33,1765868399999,15205518.628600,16267,67236.22,8551479.585700,0
1765868400000,127.2700,127.3400,126.8300,126.8600,140463.73,1765869299999,17860797.113700,18204,52143.41,6631834.564700,0
1765869300000,126.8700,126.9700,126.5100,126.6400,138882.32,1765870199999,17598436.594700,21339,52755.71,6685171.563900,0
1765870200000,126.6300,126.7000,125.6400,125.6500,236152.85,1765871099999,29779811.026600,30996,82543.55,10409394.821200,0
1765871100000,125.6500,125.8700,125.4500,125.4900,225573.21,1765871999999,28350252.072400,26217,99450.13,12500834.430600,0
1765872000000,125.4900,126.2000,125.3500,126.0000,236961.94,1765872899999,29798478.198100,32383,129834.92,16331008.755100,0
1765872900000,126.0000,126.2000,125.6000,126.1300,128074.55,1765873799999,16122713.921900,18606,65632.07,8263273.923600,0
1765873800000,126.1300,126.3000,125.6800,126.3000,101429.91,1765874699999,12785596.605600,18871,50012.59,6306557.015900,0
1765874700000,126.2900,126.5400,125.4800,125.9000,206316.67,1765875599999,26000423.611300,23651,89902.49,11328837.877500,0
1765875600000,125.8900,126.2200,125.8100,126.1300,120433.40,1765876499999,15168716.215400,17190,71178.18,8965325.395500,0
1765876500000,126.1200,126.3600,125.8700,126.0600,98132.79,1765877399999,12376400.374500,17284,46377.83,5848745.315100,0
1765877400000,126.0500,126.4200,126.0000,126.3500,90129.65,1765878299999,11375252.788500,16681,48614.93,6136061.771800,0
1765878300000,126.3400,126.4000,125.9300,126.2100,86096.67,1765879199999,10860896.717500,15114,49884.49,6292684.247800,0
1765879200000,126.2100,126.6500,126.0500,126.5200,98787.92,1765880099999,12486040.686200,16073,50125.25,6334662.583800,0
1765880100000,126.5300,126.9200,126.4000,126.7200,134760.40,1765880999999,17071757.387000,17435,76095.53,9639995.685800,0
1765881000000,126.7100,128.3600,126.7100,128.0900,482260.60,1765881899999,61559677.970600,51138,281574.48,35940563.394500,0
1765881900000,128.0800,128.8000,127.8700,128.4000,662760.27,1765882799999,85065043.151500,63379,309464.37,39724805.936800,0
1765882800000,128.4100,128.5800,128.0300,128.3600,280786.53,1765883699999,36023919.993700,34649,133704.44,17155274.026600,0
1765883700000,128.3700,128.7800,128.1000,128.4200,339302.63,1765884599999,43559725.111400,30818,162498.05,20865032.309700,0
1765884600000,128.4200,128.7600,127.8700,128.2300,245906.53,1765885499999,31546473.568600,33019,115771.56,14856861.691400,0
1765885500000,128.2200,129.0000,128.2200,128.5700,322595.76,1765886399999,41494023.660600,31075,172538.67,22195080.962000,0
1765886400000,128.5700,128.8400,128.4400,128.6300,189063.20,1765887299999,24321571.825500,24258,80136.67,10308946.728400,0
1765887300000,128.6400,128.7300,128.2600,128.3100,148867.18,1765888199999,19122925.103700,22614,58461.98,7509570.664000,0
1765888200000,128.3100,128.5200,128.1600,128.5100,142516.12,1765889099999,18288141.121800,22004,69761.32,8952718.752200,0
1765889100000,128.5100,128.9600,128.3300,128.5700,128239.63,1765889999999,16492956.172800,24263,65584.49,8435700.323200,0
1765890000000,128.5700,128.6500,128.2800,128.5900,130722.11,1765890899999,16790921.233000,24371,61134.90,7853007.209200,0
1765890900000,128.6000,129.2500,128.5700,128.9600,297695.45,1765891799999,38395526.128600,41755,159591.44,20584522.453200,0
1765891800000,128.9600,129.8700,126.8900,127.4700,1311791.77,1765892699999,168075629.215400,151618,616404.04,79035642.292500,0
1765892700000,127.4700,127.9400,126.6500,126.7000,392752.29,1765893599999,50040355.129900,52693,151354.66,19297819.806000,0
1765893600000,126.6900,127.9100,126.0500,127.6000,844284.43,1765894499999,107084649.016300,97677,401347.52,50948755.495400,0
1765894500000,127.5900,128.6100,127.3200,128.3800,424212.71,1765895399999,54312432.591900,53950,213987.21,27393512.040300,0
1765895400000,128.3800,129.1400,128.1700,128.3300,705395.73,1765896299999,90785843.857100,101469,336862.93,43361175.042100,0
1765896300000,128.3300,129.7800,127.6600,128.5000,1042168.29,1765897199999,134196113.066400,116704,571106.67,73574032.085200,0
1765897200000,128.5100,128.8200,127.6100,128.1000,364071.23,1765898099999,46699036.305000,69832,169065.41,21692364.552400,0
1765898100000,128.1000,128.2400,127.1600,127.7100,385483.84,1765898999999,49238448.748200,63884,174334.92,22272579.102200,0
1765899000000,127.7100,128.4400,127.5900,128.2900,293299.47,1765899899999,37564080.661500,54048,158365.98,20284910.884200,0
1765899900000,128.3000,130.1000,128.1200,129.6900,799299.80,1765900799999,103299768.016500,89193,421091.38,54436285.480100,0
1765900800000,129.6900,129.8000,128.5700,128.7800,404090.54,1765901699999,52197025.559100,60638,179747.54,23219218.735400,0
1765901700000,128.7800,129.2500,128.5000,128.7900,279868.78,1765902599999,36060314.713900,45154,130550.60,16822440.596800,0
1765902600000,128.7900,128.7900,127.7000,128.0500,347984.04,1765903499999,44617267.443500,47283,152051.93,19490185.538100,0
1765903500000,128.0600,128.7300,127.9700,128.2800,171997.63,1765904399999,22071071.623000,28597,88829.82,11398207.012300,0
1765904400000,128.2800,128.5400,127.9600,128.2600,164047.60,1765905299999,21044760.173600,28852,87126.35,11177704.110500,0
1765905300000,128.2500,128.3700,127.2400,127.3700,211046.98,1765906199999,26960282.387900,30782,90275.43,11534399.628600,0
1765906200000,127.3600,127.7900,127.0700,127.3200,203632.45,1765907099999,25944150.982100,30041,124999.24,15927593.934600,0
1765907100000,127.3300,127.4800,127.1300,127.2300,158320.35,1765907999999,20159544.048700,21761,94696.78,12059074.518900,0
1765908000000,127.2200,127.7200,127.0000,127.5500,281586.39,1765908899999,35851731.140500,35060,149633.83,19062607.890400,0
1765908900000,127.5500,127.5800,126.9000,127.0300,244790.46,1765909799999,31120369.075500,25797,92421.04,11754108.649300,0
1765909800000,127.0200,128.2200,127.0200,128.1100,273319.78,1765910699999,34903445.163100,35393,170792.00,21810175.120200,0
1765910700000,128.1100,128.5800,127.9200,127.9800,216058.35,1765911599999,27701682.477200,30540,123044.20,15778891.599400,0
1765911600000,127.9700,127.9700,126.9400,126.9500,232249.35,1765912499999,29583542.204600,31174,105050.17,13380262.121700,0
1765912500000,126.9500,127.2500,126.6800,126.9300,250476.29,1765913399999,31790700.933100,31541,123930.75,15732434.383100,0
1765913400000,126.9300,127.4400,126.8100,127.4300,143900.59,1765914299999,18297924.490700,24933,64793.81,8241188.074300,0
1765914300000,127.4300,128.0400,127.3200,127.6700,174942.71,1765915199999,22336909.257900,24989,83782.11,10695601.457900,0
1765915200000,127.6800,127.9700,127.4800,127.7100,139035.55,1765916099999,17759269.579300,23353,67116.98,8573317.828800,0
1765916100000,127.7000,128.0400,127.4100,127.8600,163711.56,1765916999999,20908062.471200,20692,96645.61,12346477.371500,0
1765917000000,127.8500,128.2800,127.7600,128.0200,133093.43,1765917899999,17036616.658600,18963,72525.21,9283663.175400,0
1765917900000,128.0200,128.8800,127.4400,128.3400,400534.03,1765918799999,51353893.983300,46709,179390.18,22997407.958900,0
1765918800000,128.3500,128.4500,127.9800,128.3300,135743.63,1765919699999,17410610.627600,21458,64559.97,8280561.759300,0
1765919700000,128.3200,128.4400,127.9000,128.0800,111678.67,1765920599999,14319955.496600,14642,60763.53,7792922.376100,0
1765920600000,128.0900,128.6600,128.0900,128.5900,97146.83,1765921499999,12475023.611000,15058,61334.56,7875945.697500,0
1765921500000,128.6000,128.6700,128.2100,128.4100,66232.55,1765922399999,8509315.690400,11865,34079.10,4378508.108700,0
1765922400000,128.4100,128.9400,128.1800,128.3300,118171.83,1765923299999,15206233.347200,18736,54697.01,7038554.685400,0
1765923300000,128.3300,128.7700,128.3300,128.6400,67254.11,1765924199999,8647937.671000,11654,31480.88,4047976.729600,0
1765924200000,128.6400,128.8400,128.4300,128.6800,74188.10,1765925099999,9541405.358300,10787,34181.62,4396459.893200,0
1765925100000,128.6800,128.7200,128.4100,128.5300,51665.68,1765925999999,6641203.363700,9514,21752.26,2796128.864700,0
1765926000000,128.5400,128.5700,128.0700,128.4800,82451.23,1765926899999,10583018.655800,15964,40017.74,5136995.800200,0
1765926900000,128.4800,128.8200,128.3400,128.4300,81243.00,1765927799999,10449819.917900,12425,45363.98,5835829.634200,0
1765927800000,128.4200,128.5900,128.3300,128.5900,38215.88,1765928699999,4909624.363800,9479,18662.15,2397583.141800,0
1765928700000,128.5800,129.4600,128.3100,129.0900,280677.62,1765929599999,36203722.585300,32974,148851.34,19195677.988600,0
