open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765324800000,3316.50,3323.25,3315.12,3320.70,8496.239,1765325099999,28200502.47022,17097,4877.168,16188044.70968,0
1765325100000,3320.70,3322.90,3318.00,3321.94,5412.588,1765325399999,17970494.12339,12738,2301.698,7641758.13611,0
1765325400000,3321.94,3327.43,3319.79,3322.22,6297.990,1765325699999,20934677.97887,15338,2865.536,9525667.35791,0
1765325700000,3322.22,3322.23,3305.50,3312.08,17359.441,1765325999999,57491973.01173,35200,7732.860,25608408.86969,0
1765326000000,3312.09,3321.94,3307.00,3317.15,9148.627,1765326299999,30332565.98317,24541,5045.715,16725989.18463,0
1765326300000,3317.14,3319.60,3311.75,3319.04,4120.750,1765326599999,13661466.06006,14344,2177.624,7220019.11364,0
1765326600000,3319.05,3323.73,3314.01,3314.96,4652.383,1765326899999,15444918.15270,15967,2155.669,7156612.38338,0
1765326900000,3314.96,3319.42,3311.90,3315.82,5505.188,1765327199999,18250890.06277,17429,2414.468,8004965.20066,0
1765327200000,3315.82,3317.00,3310.00,3316.72,4505.709,1765327499999,14926471.42170,15954,2220.749,7357293.39628,0
1765327500000,3316.73,3318.97,3303.67,3307.28,13033.168,1765327799999,43144187.69252,29254,5650.340,18708589.19657,0
1765327800000,3307.28,3314.00,3307.28,3313.03,8881.226,1765328099999,29415417.59073,20305,5807.561,19234941.07520,0
1765328100000,3313.03,3313.03,3304.58,3304.58,10942.909,1765328399999,36204083.08594,16606,5557.784,18388346.72655,0
1765328400000,3304.59,3313.99,3304.58,3312.81,10363.722,1765328699999,34287849.44506,18205,7426.389,24570555.79300,0
1765328700000,3312.81,3312.88,3306.30,3307.99,4973.554,1765328999999,16460377.28931,13543,2376.430,7865248.96997,0
1765329000000,3307.99,3311.00,3303.08,3304.25,5628.411,1765329299999,18611988.25404,14834,2642.997,8740648.26818,0
1765329300000,3304.25,3310.98,3300.00,3310.75,10986.701,1765329599999,36304032.28055,23977,5166.337,17076889.02209,0
1765329600000,3310.75,3310.75,3301.51,3304.06,5888.573,1765329899999,19466888.32848,14983,2471.237,8167671.13324,0
1765329900000,3304.06,3304.06,3298.02,3302.35,6131.345,1765330199999,20238927.90415,14105,2300.950,7595504.90916,0
1765330200000,3302.35,3302.62,3286.58,3289.99,20867.310,1765330499999,68696829.15355,43845,7218.672,23765476.21295,0
1765330500000,3289.99,3294.91,3288.44,3293.15,9201.220,1765330799999,30285403.35650,22214,5508.736,18132261.99373,0
1765330800000,3293.14,3296.31,3290.85,3294.69,5505.004,1765331099999,18135597.69650,15073,3016.950,9939720.26460,0
1765331100000,3294.70,3297.32,3292.63,3296.22,6172.450,1765331399999,20337142.38387,16978,3338.764,11000575.23498,0
1765331400000,3296.21,3302.51,3295.75,3300.98,10040.523,1765331699999,33130038.94881,21374,5116.506,16882514.92431,0
1765331700000,3300.99,3305.30,3298.17,3301.50,9923.185,1765331999999,32768114.63218,17914,5351.225,17672139.81372,0
1765332000000,3301.50,3301.50,3292.77,3292.93,15491.022,1765332299999,51082297.34056,21519,4489.181,14798785.79694,0
1765332300000,3292.93,3296.15,3290.70,3292.01,6993.316,1765332599999,23027397.65080,17842,2746.292,9042811.47491,0
1765332600000,3292.01,3298.48,3291.52,3297.27,6970.537,1765332899999,22973906.88722,14938,3833.510,12634732.89012,0
1765332900000,3297.28,3305.81,3296.84,3305.81,9026.853,1765333199999,29795411.20801,17551,4862.431,16050703.24982,0
1765333200000,3305.76,3311.62,3304.37,3307.46,12585.095,1765333499999,41645574.39699,24542,6503.203,21519857.56732,0
1765333500000,3307.46,3308.77,3303.76,3306.06,5941.047,1765333799999,19639720.12281,12128,3037.580,10042126.14931,0
1765333800000,3306.05,3309.62,3304.19,3307.92,5917.770,1765334099999,19570513.22465,13216,3910.639,12933364.17771,0
1765334100000,3307.92,3308.06,3303.85,3304.97,5686.780,1765334399999,18799609.95342,8708,2042.433,6750737.35406,0
1765334400000,3304.96,3305.00,3302.05,3304.38,2300.779,1765334699999,7601227.78456,6797,1129.396,3731206.82374,0
1765334700000,3304.38,3304.39,3297.21,3301.28,13835.086,1765334999999,45644447.27342,15489,10051.666,33159544.89932,0
1765335000000,3301.29,3302.82,3298.72,3301.47,3087.207,1765335299999,10189447.34099,9550,1505.227,4968250.24654,0
1765335300000,3301.47,3310.95,3299.55,3309.84,10193.768,1765335599999,33702613.84403,19232,6836.480,22602730.10390,0
1765335600000,3309.84,3315.41,3308.97,3309.86,10987.747,1765335899999,36392792.13046,18335,7072.183,23424445.76213,0
1765335900000,3309.86,3310.68,3305.98,3308.00,4279.168,1765336199999,14155167.03310,9098,2197.022,7267898.52156,0
1765336200000,3308.00,3313.25,3307.44,3311.51,4310.413,1765336499999,14273422.16115,9443,2644.733,8757250.76181,0
1765336500000,3311.51,3311.51,3306.14,3306.15,3442.966,1765336799999,11393063.39171,8598,1600.409,5295514.50245,0
1765336800000,3306.14,3307.87,3304.73,3305.32,2390.215,1765337099999,7902133.40832,8040,1160.282,3836091.90581,0
