open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769731200000,84604.70,84697.20,84488.60,84495.20,779.158,1769732099999,65934110.92470,19426,409.536,34658431.75560,0
1769732100000,84495.20,84519.40,84275.00,84337.50,1453.831,1769732999999,122686902.14380,23624,422.368,35642700.49230,0
1769733000000,84337.50,84397.50,84202.00,84359.10,1300.309,1769733899999,109626949.12630,27938,560.768,47286907.88040,0
1769733900000,84359.20,84490.30,84100.00,84157.40,2066.661,1769734799999,174155770.51990,41990,885.457,74622568.76790,0
1769734800000,84157.40,84157.50,83950.00,84104.00,1710.211,1769735699999,143769425.87270,45512,809.680,68069082.94950,0
1769735700000,84104.10,84156.90,83468.20,83733.40,4915.308,1769736599999,411585992.70660,82231,1924.170,161153483.74990,0
1769736600000,83733.30,83855.20,81000.00,81988.50,24754.428,1769737499999,2038700072.74650,383286,9235.255,761190192.94970,0
1769737500000,81988.50,82524.40,81558.20,82434.70,9013.483,1769738399999,740242868.31270,237189,4606.194,378325884.19460,0
1769738400000,82434.70,82514.40,81833.00,81874.40,4773.467,1769739299999,392373177.71210,160120,2174.277,178734662.17180,0
1769739300000,81874.40,82096.20,81203.10,81439.10,7564.250,1769740199999,617068738.71490,236113,3785.731,308842267.90700,0
1769740200000,81439.20,82094.30,81116.00,81958.30,6684.826,1769741099999,545912916.23020,172320,3980.386,325135611.80080,0
1769741100000,81958.30,82154.80,81842.20,82128.10,2577.630,1769741999999,211399346.11590,72638,1376.591,112906085.07530,0
1769742000000,82128.00,82379.50,81995.60,82352.60,2867.970,1769742899999,235639416.08670,77177,1717.768,141140725.62400,0
1769742900000,82352.70,82396.50,82184.50,82324.80,1994.923,1769743799999,164185238.77020,48082,1107.743,91170001.18720,0
1769743800000,82324.70,82493.40,82320.20,82455.90,1284.083,1769744699999,105846972.51170,35217,625.384,51549590.97630,0
1769744700000,82455.90,82709.50,82389.10,82640.90,2661.701,1769745599999,219790695.86530,53596,1542.048,127328165.31380,0
1769745600000,82640.90,82983.70,82640.40,82983.60,1956.216,1769746499999,161995069.30590,45986,1174.249,97242496.14440,0
1769746500000,82983.70,83299.90,82885.20,83001.00,3256.646,1769747399999,270551872.03200,71285,1939.809,161152942.94370,0
1769747400000,83001.00,83163.50,82856.70,82879.90,1956.050,1769748299999,162287890.94990,46318,896.174,74364794.47010,0
