open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1771804800000,67613.60,67655.80,67559.80,67595.10,674.684,1771805699999,45611382.52350,20732,254.924,17233550.46740,0
1771805700000,67595.10,67598.00,67370.00,67442.10,1045.341,1771806599999,70526143.48790,29405,563.162,37992173.94930,0
1771806600000,67442.10,67442.20,67125.40,67150.40,1836.481,1771807499999,123479251.88490,46008,804.356,54077449.14030,0
1771807500000,67150.30,67150.30,66680.10,66705.80,4583.105,1771808399999,306776053.57120,96066,1829.443,122480342.61460,0
1771808400000,66705.80,66705.80,65200.00,65444.40,24057.376,1771809299999,1583089853.83400,453736,11019.664,724599380.72430,0
1771809300000,65444.40,65469.00,64888.00,65006.70,12027.180,1771810199999,783502482.35830,336571,5323.378,346809402.80520,0
1771810200000,65006.60,65366.80,64952.30,65083.00,6520.541,1771811099999,424885917.50480,158907,3676.001,239537804.17130,0
1771811100000,65083.10,65133.30,64232.80,64387.20,16168.981,1771811999999,1044978782.96290,316377,6825.232,441031234.91880,0
1771812000000,64387.20,64760.00,64273.80,64722.30,6245.174,1771812899999,403002141.76840,151256,3205.314,206863697.24510,0
1771812900000,64722.30,64777.90,64478.10,64715.40,2957.469,1771813799999,191198441.90460,89192,1517.026,98082674.80430,0
1771813800000,64715.80,64877.20,64636.80,64800.00,3474.431,1771814699999,225072800.67940,89039,2019.424,130824159.46420,0
1771814700000,64800.00,64850.00,64664.50,64742.40,1652.513,1771815599999,106999752.36970,56415,837.998,54264818.80380,0
1771815600000,64742.50,65071.70,64728.20,64896.60,2712.826,1771816499999,176052758.30150,67886,1575.898,102279162.78560,0
1771816500000,64896.50,64896.60,64658.00,64725.60,1428.534,1771817399999,92478496.49130,46884,650.304,42096004.70080,0
1771817400000,64725.70,64980.00,64680.00,64978.50,2232.331,1771818299999,144731099.39850,53647,1314.510,85231971.42300,0
1771818300000,64978.50,64980.10,64861.80,64894.00,1469.906,1771819199999,95437099.35090,33422,540.558,35091975.46230,0
1771819200000,64894.10,64989.90,64780.80,64984.60,1911.792,1771820099999,124070346.42630,43054,844.659,54820105.72790,0
1771820100000,64984.60,64984.60,64671.70,64737.90,1270.135,1771820999999,82305073.03600,35374,510.443,33072938.26430,0
1771821000000,64737.90,64785.20,64628.50,64685.40,1066.466,1771821899999,68999130.98560,32755,467.546,30254792.48510,0
1771821900000,64685.40,64788.80,64663.60,64777.30,698.018,1771822799999,45185868.23700,20240,413.720,26782265.54110,0
1771822800000,64777.20,65182.00,64768.80,65056.90,2361.326,1771823699999,153500437.52940,50141,1380.671,89749080.89000,0
1771823700000,65057.00,65189.30,64888.30,65006.30,2597.579,1771824599999,168920146.67700,56292,1239.296,80603359.76140,0
1771824600000,65006.30,65097.30,64967.20,64985.60,1022.578,1771825499999,66500603.47990,30589,481.964,31344066.11710,0
1771825500000,64985.60,65054.60,64917.40,65031.90,896.447,1771826399999,58249772.52030,26060,373.607,24278024.27560,0
1771826400000,65031.90,65345.00,64990.80,65327.90,2956.478,1771827299999,192731834.63070,50234,1593.203,103894706.38040,0
1771827300000,65327.90,65428.00,65235.70,65269.50,2553.686,1771828199999,166806188.41300,49837,1082.361,70707928.86290,0
