open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1760832000000,107117.50,107217.00,106692.20,106833.40,3686.594,1760835599999,394153615.55030,104189,1575.985,168507652.29410,0
1760835600000,106833.40,106933.00,106666.90,106910.70,1236.427,1760839199999,132096011.04990,46447,576.218,61557578.14540,0
1760839200000,106910.80,106947.00,106750.00,106796.70,1143.074,1760842799999,122139508.79550,48152,475.405,50800807.20330,0
1760842800000,106796.70,107333.00,106750.00,107221.90,3595.900,1760846399999,385135012.75250,86734,1984.397,212510319.68370,0
1760846400000,107221.90,107241.50,106911.40,106989.60,1700.285,1760849999999,182013421.80510,60848,856.051,91636771.61750,0
1760850000000,106989.50,107130.10,106753.70,106846.10,2094.017,1760853599999,223827279.80520,64305,1089.368,116446680.52980,0
1760853600000,106846.00,106865.70,106503.30,106726.70,2837.591,1760857199999,302759069.72270,75135,1372.734,146459874.70940,0
1760857200000,106726.80,106876.20,106650.00,106733.30,1447.893,1760860799999,154581163.75830,53294,702.703,75025521.60560,0
1760860800000,106733.30,107180.00,106200.00,106401.20,8717.727,1760864399999,929439569.29030,212124,4007.583,427298028.82880,0
1760864400000,106401.20,108214.80,106055.80,107348.80,23034.349,1760867999999,2468963717.97770,428463,13461.528,1443241189.44470,0
1760868000000,107348.90,107825.00,106912.00,107824.90,6554.184,1760871599999,704516412.65770,238263,3327.024,357691970.09020,0
1760871600000,107824.90,108200.00,107577.70,107730.60,7461.975,1760875199999,805309134.15260,219174,2805.352,302724857.40400,0
1760875200000,107730.60,107796.20,107381.10,107605.30,3764.430,1760878799999,404860814.10990,120627,1968.362,211702169.20510,0
1760878800000,107605.30,108176.80,107312.20,108035.30,4933.192,1760882399999,531308183.14620,160121,2575.394,277331703.43950,0
1760882400000,108035.30,108483.00,107827.50,108360.90,7395.118,1760885999999,800257767.31140,216785,4093.998,443090050.00110,0
1760886000000,108360.90,108575.60,108270.10,108429.50,4239.798,1760889599999,459687453.84850,123332,1813.031,196580786.72420,0
1760889600000,108429.60,108900.00,108175.60,108561.90,5431.187,1760893199999,589767298.59010,144537,2785.795,302528813.97480,0
1760893200000,108561.80,109399.90,108551.10,109036.30,7728.613,1760896799999,842857564.21880,220730,3952.102,430972941.28160,0
1760896800000,109036.30,109382.10,108969.70,109315.40,2727.528,1760900399999,297855235.51940,98283,1310.219,143083767.45900,0
1760900400000,109315.30,109315.40,108713.00,108850.00,3371.695,1760903999999,367341360.53550,108026,1422.399,154963458.58540,0
1760904000000,108850.10,108939.00,108751.80,108790.60,1958.984,1760907599999,213213151.84300,74975,1107.153,120501595.46090,0
1760907600000,108790.60,108817.60,108556.40,108691.20,1833.074,1760911199999,199207651.87550,50523,818.159,88916503.72850,0
1760911200000,108691.30,109340.70,108691.30,109088.90,3049.809,1760914799999,332598788.94920,128515,1645.675,179477558.93340,0
1760914800000,109088.80,109088.90,108366.40,108586.20,3530.276,1760918399999,383526355.07180,98508,1589.364,172664177.79570,0
