open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1762214400000,106544.00,106777.00,105820.00,106428.80,5581.517,1762217999999,593433621.21600,222758,3052.180,324530658.70860,0
1762218000000,106428.80,107271.90,106224.00,106991.00,6194.298,1762221599999,662057520.55330,217292,3357.643,358893549.73190,0
1762221600000,106990.90,107192.20,106404.80,106438.00,5161.398,1762225199999,551178380.31810,174108,2665.579,284694396.66910,0
1762225200000,106438.00,107192.20,106150.00,107097.20,4734.926,1762228799999,505721704.24070,193324,2490.010,265944727.44330,0
1762228800000,107097.10,107247.80,106659.20,106702.80,2939.653,1762232399999,314429347.28560,144451,1474.613,157735735.47170,0
1762232400000,106702.70,106702.80,104131.80,104164.30,19787.016,1762235999999,2081187736.79490,523825,7869.246,827881643.91290,0
1762236000000,104164.30,105190.00,104125.30,104702.40,12060.538,1762239599999,1261728107.35720,381062,6380.691,667439101.39850,0
1762239600000,104702.40,104900.00,104274.20,104442.90,6515.689,1762243199999,681070276.02480,243251,3171.508,331542200.51910,0
1762243200000,104442.90,104591.70,103700.20,104018.40,11377.496,1762246799999,1184441479.74350,336330,5039.134,524721474.13950,0
1762246800000,104018.50,104125.50,103600.00,103822.30,6436.643,1762250399999,668482299.97600,247404,3150.775,327264365.53800,0
1762250400000,103822.40,104096.10,103550.00,103787.00,6602.378,1762253999999,684941971.72310,237405,3022.084,313558391.78080,0
1762254000000,103787.00,104656.00,103731.20,104530.70,6477.275,1762257599999,675620477.70170,210777,3358.414,350281006.05260,0
1762257600000,104530.70,104596.40,103777.00,103907.30,6088.223,1762261199999,633809358.10000,216599,2750.952,286399813.92830,0
1762261200000,103907.30,104191.00,103513.20,103870.00,6007.896,1762264799999,623931004.61310,234198,2887.737,299952361.79280,0
1762264800000,103870.10,104651.20,102870.00,104458.40,19618.141,1762268399999,2034618287.47470,558520,9557.084,991775460.90610,0
1762268400000,104458.40,104800.00,103136.30,103157.70,14172.652,1762271999999,1475938683.75540,453567,6831.839,711763792.53180,0
1762272000000,103157.70,103474.10,102110.00,102227.40,18567.540,1762275599999,1907185651.61070,560745,8527.564,876177540.70610,0
1762275600000,102227.40,102227.40,100725.00,101074.80,27765.935,1762279199999,2816378838.55070,724584,13048.605,1323436071.40070,0
1762279200000,101074.80,101469.50,99980.00,101317.30,24806.501,1762282799999,2497018359.12120,641828,11757.974,1184157643.04990,0
1762282800000,101317.30,101674.60,100367.90,100507.00,10761.587,1762286399999,1087535457.45390,397443,5140.315,519499163.96140,0
1762286400000,100507.00,101077.20,99482.60,100710.10,20294.670,1762289999999,2034350199.80300,579319,9379.785,940706525.29900,0
1762290000000,100710.00,100793.80,98888.80,100274.10,17969.714,1762293599999,1791275764.15330,491203,8232.707,820811715.75490,0
1762293600000,100274.20,101859.50,100043.00,101260.20,13672.032,1762297199999,1381250249.19400,311277,7517.579,759624490.00250,0
1762297200000,101260.30,101697.00,100850.30,101450.30,8148.442,1762300799999,825608557.83280,264376,5081.280,514943883.70880,0
