open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756684800000,108208.40,108295.80,108056.90,108056.90,475.249,1756685099999,51420593.46830,11079,183.637,19872507.05300,0
1756685100000,108057.00,108121.20,107926.20,107953.10,1556.386,1756685399999,168102245.49560,23362,496.471,53627619.03470,0
1756685400000,107953.20,108024.20,107927.30,107927.30,549.839,1756685699999,59363935.87350,11245,324.080,34990704.00310,0
1756685700000,107927.30,108043.60,107877.00,107900.40,702.040,1756685999999,75772637.45820,13485,296.401,31993953.70320,0
1756686000000,107900.40,107931.90,107662.70,107724.10,1049.235,1756686299999,113103371.08970,19849,309.358,33343556.15370,0
1756686300000,107724.10,107835.30,107588.00,107780.10,1555.655,1756686599999,167510074.72060,24722,927.103,99833352.84810,0
1756686600000,107780.10,107875.00,107639.50,107736.40,676.852,1756686899999,72948315.21950,17132,458.121,49376584.90760,0
1756686900000,107736.40,107799.00,107624.60,107728.10,425.155,1756687199999,45797492.38050,13851,222.598,23978705.48690,0
1756687200000,107728.20,108182.60,107718.50,108129.60,1412.002,1756687499999,152578394.33820,22902,799.101,86327614.21200,0
1756687500000,108129.60,108372.50,108081.20,108129.60,772.094,1756687799999,83560003.73470,18836,432.893,46850892.49020,0
1756687800000,108129.60,108324.00,108028.60,108288.40,473.389,1756688099999,51219716.78730,11689,293.799,31792783.66400,0
1756688100000,108288.40,108350.00,108172.00,108180.10,344.891,1756688399999,37337885.98970,8241,148.708,16100653.48880,0
1756688400000,108180.00,108323.80,108105.00,108226.10,603.251,1756688699999,65259760.57520,13303,280.892,30386194.57150,0
1756688700000,108226.10,108300.00,107981.90,107991.10,473.931,1756688999999,51254552.62660,12564,229.942,24876542.55900,0
1756689000000,107991.10,108110.80,107917.30,108096.80,251.829,1756689299999,27200282.74940,8851,101.079,10917901.34530,0
1756689300000,108096.70,108243.80,107961.40,108146.80,323.277,1756689599999,34951164.26200,11088,173.269,18734718.45730,0
1756689600000,108146.70,108220.00,108090.50,108099.20,244.906,1756689899999,26486143.60060,9498,131.984,14273520.74010,0
1756689900000,108099.20,108252.90,108083.40,108200.00,170.870,1756690199999,18488164.48210,7576,86.369,9345041.54640,0
1756690200000,108200.10,108266.00,108010.40,108079.00,350.947,1756690499999,37949969.35900,12409,149.177,16130784.94040,0
1756690500000,108079.00,108200.00,108010.00,108155.40,292.517,1756690799999,31621980.73410,10660,202.196,21856237.20930,0
1756690800000,108155.40,108261.50,108089.20,108261.50,174.031,1756691099999,18825659.72760,6953,105.355,11397234.96150,0
1756691100000,108261.40,108447.60,108159.90,108169.50,591.666,1756691399999,64095553.31470,15375,325.509,35265138.91400,0
1756691400000,108169.60,108174.00,107931.50,107987.00,511.354,1756691699999,55252876.00340,13238,204.644,22112886.77100,0
1756691700000,107987.10,108153.80,107977.70,108110.00,185.469,1756691999999,20044936.20220,7226,111.252,12023142.39450,0
1756692000000,108110.00,108159.80,108011.00,108068.10,304.374,1756692299999,32902015.03380,10628,117.744,12727389.74590,0
1756692300000,108068.30,108160.00,108050.00,108093.30,225.588,1756692599999,24389026.53730,7750,136.222,14726684.38600,0
1756692600000,108092.70,108092.70,107868.70,107938.40,354.910,1756692899999,38308850.23990,9774,148.949,16076697.98990,0
1756692900000,107938.50,107949.00,107820.00,107854.10,419.338,1756693199999,45237822.30030,11739,152.838,16487496.97260,0
1756693200000,107854.10,107872.20,107724.10,107726.50,476.424,1756693499999,51357990.74650,11766,248.909,26832395.55090,0
1756693500000,107726.50,107737.80,107512.90,107652.80,1282.187,1756693799999,137982081.95410,24155,568.160,61151190.11620,0
1756693800000,107652.90,107672.90,107489.30,107529.50,657.212,1756694099999,70689943.76380,19609,324.938,34951622.41630,0
1756694100000,107529.40,107650.20,107469.00,107555.00,660.509,1756694399999,71032702.46870,15155,398.105,42815220.74100,0
1756694400000,107555.00,107585.10,107509.40,107526.10,259.352,1756694699999,27891684.55340,7069,142.717,15348719.46450,0
1756694700000,107526.00,107601.60,107405.60,107419.30,696.450,1756694999999,74857197.09170,15990,377.487,40575777.21610,0
1756695000000,107419.30,107611.00,107380.00,107571.00,752.032,1756695299999,80823648.63060,16930,490.082,52674283.53890,0
1756695300000,107570.90,107693.60,107525.70,107590.40,560.185,1756695599999,60275900.91350,12039,213.856,23010718.18340,0
1756695600000,107590.50,107688.10,107436.70,107655.50,554.237,1756695899999,59611872.90550,16118,388.907,41829936.00540,0
1756695900000,107655.50,107741.70,107600.00,107609.00,331.822,1756696199999,35724577.04970,9587,210.621,22676783.64330,0
1756696200000,107609.00,107620.00,107489.20,107489.30,261.389,1756696499999,28112549.35500,8827,121.296,13044980.27670,0
1756696500000,107489.20,107597.70,107430.50,107493.30,282.826,1756696799999,30409598.59180,9500,155.733,16743243.94660,0
1756696800000,107493.20,107507.70,107411.10,107411.10,308.790,1756697099999,33182837.60110,9575,152.913,16431508.96310,0
1756697100000,107411.10,107480.00,107411.00,107464.70,440.882,1756697399999,47367868.48930,9009,213.694,22957866.20580,0
1756697400000,107464.70,107504.90,107366.40,107389.70,385.023,1756697699999,41368357.43200,10039,120.820,12981157.68420,0
1756697700000,107389.60,107520.00,107355.00,107448.60,450.811,1756697999999,48425927.06550,10125,164.657,17687171.23920,0
1756698000000,107448.60,107524.40,107437.00,107524.40,176.419,1756698299999,18962219.57180,6830,112.686,12111983.66750,0
1756698300000,107524.40,107599.90,107433.00,107451.20,337.440,1756698599999,36287094.98340,9297,214.789,23100426.34220,0
1756698600000,107451.20,107544.30,107400.00,107544.30,292.742,1756698899999,31460114.91650,7524,196.750,21143976.43470,0
1756698900000,107544.20,107695.50,107536.00,107619.10,431.013,1756699199999,46393061.70210,8619,280.927,30237760.11460,0
1756699200000,107619.10,107619.10,107533.00,107550.60,226.586,1756699499999,24374848.79150,7845,120.370,12948313.27720,0
1756699500000,107550.70,107682.30,107480.00,107682.30,327.708,1756699799999,35241705.46370,7916,189.512,20383170.77020,0
1756699800000,107682.30,107721.30,107652.20,107694.10,432.024,1756700099999,46525718.47530,8675,308.095,33180072.03710,0
1756700100000,107694.10,107708.40,107578.00,107578.10,220.268,1756700399999,23708574.80100,5979,83.954,9035705.32550,0
1756700400000,107578.00,107578.00,107329.80,107364.00,564.426,1756700699999,60635492.15330,11677,143.343,15403609.46780,0
1756700700000,107364.10,107510.00,107300.00,107438.00,940.588,1756700999999,100968147.23690,14085,291.603,31311086.08260,0
1756701000000,107438.00,107438.00,107248.00,107312.60,568.956,1756701299999,61054078.07670,13775,199.581,21420708.20530,0
1756701300000,107312.50,107352.80,107237.80,107340.50,361.082,1756701599999,38736810.53560,10956,195.059,20927271.61270,0
1756701600000,107340.40,107376.40,107270.50,107270.50,211.154,1756701899999,22664303.29490,6564,115.203,12366478.37710,0
1756701900000,107270.60,107340.20,107230.70,107308.30,352.312,1756702199999,37792022.06550,9120,174.976,18770798.79660,0
1756702200000,107308.40,107422.00,107288.00,107422.00,192.305,1756702499999,20643861.46100,6440,134.273,14414270.50240,0
1756702500000,107422.00,107422.00,107317.30,107369.20,214.677,1756702799999,23048622.11220,5862,115.957,12449323.24980,0
1756702800000,107369.20,107492.80,107317.30,107492.80,257.456,1756703099999,27648728.01190,9073,158.998,17076087.89370,0
1756703100000,107492.70,107686.50,107255.50,107294.50,971.736,1756703399999,104479522.32550,18534,476.850,51290468.58110,0
1756703400000,107294.50,107335.20,107212.20,107315.80,441.320,1756703699999,47336699.16690,12782,194.373,20850146.37660,0
1756703700000,107315.80,107337.00,107211.50,107272.00,262.011,1756703999999,28103346.82470,8737,88.112,9450921.37300,0
1756704000000,107271.90,107692.30,107271.90,107639.50,893.557,1756704299999,96078288.18700,16911,619.558,66594647.52520,0
1756704300000,107639.50,107679.20,107612.40,107679.20,306.806,1756704599999,33025562.68230,7565,182.826,19680075.02680,0
1756704600000,107679.20,107700.00,107608.40,107648.60,211.115,1756704899999,22726411.46600,7805,87.481,9416947.51090,0
1756704900000,107648.50,107917.00,107636.50,107916.90,668.537,1756705199999,72066805.38560,12820,498.889,53777969.28120,0
1756705200000,107916.90,107945.00,107834.90,107897.10,495.398,1756705499999,53445307.29490,10328,276.219,29799252.25080,0
1756705500000,107897.00,107914.90,107797.30,107806.60,263.692,1756705799999,28438259.58280,7464,78.311,8446376.46450,0
1756705800000,107806.60,107906.90,107781.10,107825.20,188.349,1756706099999,20312839.48800,6368,106.586,11495724.46710,0
1756706100000,107825.20,107850.00,107806.70,107811.20,103.075,1756706399999,11114459.54620,3381,37.771,4072708.92790,0
1756706400000,107811.20,107862.30,107626.00,107626.00,419.166,1756706699999,45156042.59600,10401,151.629,16337281.57140,0
1756706700000,107626.00,107676.10,107551.00,107670.80,309.845,1756706999999,33343855.05440,9215,151.840,16340376.98800,0
1756707000000,107670.80,107908.20,107670.70,107890.00,348.818,1756707299999,37605582.71840,10597,248.385,26777645.67950,0
1756707300000,107889.90,107890.00,107745.70,107841.00,264.215,1756707599999,28488662.71250,7442,95.716,10319384.89520,0
1756707600000,107841.10,107998.70,107841.00,107998.70,326.426,1756707899999,35240252.38370,8370,222.191,23986356.79350,0
1756707900000,107998.70,107998.70,107886.90,107894.70,257.011,1756708199999,27743249.68460,7180,101.432,10949623.63940,0
1756708200000,107894.80,107957.10,107879.70,107916.50,237.046,1756708499999,25583374.03460,7165,78.781,8502629.10550,0
1756708500000,107916.50,107971.40,107882.80,107962.20,130.009,1756708799999,14031780.40700,5157,75.385,8136459.72330,0
1756708800000,107962.30,108079.10,107957.40,108050.80,358.089,1756709099999,38681416.52290,7874,263.718,28486042.11140,0
1756709100000,108050.90,108079.90,107964.50,108007.60,378.678,1756709399999,40905504.75070,7950,245.046,26471402.85770,0
1756709400000,108007.60,108039.10,107979.40,108020.20,187.807,1756709699999,20285132.28410,6123,78.963,8528683.01500,0
1756709700000,108020.30,108034.40,108000.00,108019.90,110.862,1756709999999,11975413.21730,3361,44.159,4769925.60960,0
1756710000000,108019.90,108136.00,107995.60,108100.00,334.086,1756710299999,36110720.00600,9331,148.855,16089400.64290,0
1756710300000,108100.10,108100.10,107950.00,108005.50,307.573,1756710599999,33218968.06300,6712,61.159,6605521.67760,0
1756710600000,108005.50,108077.60,107951.70,107953.40,296.446,1756710899999,32022136.96370,6133,68.818,7434250.46410,0
1756710900000,107953.50,108238.50,107931.10,108216.40,577.867,1756711199999,62471645.93340,12322,373.222,40353195.25250,0
1756711200000,108216.30,108344.70,108194.50,108231.40,846.892,1756711499999,91700849.20590,16306,414.629,44898922.71570,0
1756711500000,108231.30,108400.00,108203.30,108389.70,478.618,1756711799999,51846150.06630,10718,297.336,32209786.87190,0
1756711800000,108389.70,108924.50,108383.40,108752.20,2967.699,1756712099999,322438768.57540,40247,2025.375,220035448.64020,0
1756712100000,108752.20,108781.90,108581.30,108604.00,1186.539,1756712399999,128949115.68310,21703,461.608,50170572.58360,0
1756712400000,108604.10,108769.20,108567.20,108769.20,802.040,1756712699999,87151525.05010,13745,489.541,53195539.39270,0
1756712700000,108769.20,108955.00,108769.10,108920.50,1333.148,1756712999999,145142896.71300,21471,765.742,83367390.20310,0
1756713000000,108920.50,109275.00,108889.10,109183.80,2528.316,1756713299999,275822316.35710,38985,1383.796,150979043.18170,0
1756713300000,109183.80,109390.30,109168.90,109390.30,1442.464,1756713599999,157643341.16870,23547,808.702,88381854.07690,0
1756713600000,109390.20,109779.00,109374.40,109642.90,3430.063,1756713899999,376026019.32360,57175,1691.313,185384771.18870,0
1756713900000,109643.00,109712.20,109480.80,109490.50,1859.897,1756714199999,203822354.59750,30290,625.759,68584975.97560,0
1756714200000,109490.50,109591.30,109400.30,109473.60,1043.014,1756714499999,114195618.58710,19980,478.888,52435427.09040,0
1756714500000,109473.60,109636.30,109370.00,109582.30,908.422,1756714799999,99470914.47730,18158,501.128,54881213.80460,0
1756714800000,109582.20,109697.80,109549.90,109580.80,636.325,1756715099999,69750463.37910,12478,264.684,29013072.80270,0
1756715100000,109580.90,109580.90,109393.20,109393.30,465.023,1756715399999,50901229.87870,10902,133.128,14571862.89000,0
1756715400000,109393.30,109518.20,109393.20,109470.10,579.297,1756715699999,63409883.91710,11806,295.434,32337087.86310,0
1756715700000,109470.10,109492.70,109390.00,109443.40,322.504,1756715999999,35292959.23600,8115,120.405,13176656.48290,0
1756716000000,109443.40,109574.80,109435.90,109549.90,266.808,1756716299999,29219618.48530,8115,151.318,16571784.49190,0
1756716300000,109549.90,109616.60,109497.90,109616.60,196.428,1756716599999,21517493.01560,7089,93.440,10236650.94700,0
1756716600000,109616.50,109650.00,109514.70,109514.70,282.514,1756716899999,30957057.73820,7767,116.396,12753624.13980,0
1756716900000,109514.80,109552.20,109478.70,109552.20,229.932,1756717199999,25181514.94000,5988,110.405,12091468.98130,0
1756717200000,109552.10,109643.50,109450.00,109631.40,478.743,1756717499999,52437761.23660,10607,176.740,19363141.13230,0
1756717500000,109631.40,109664.80,109556.80,109569.30,222.999,1756717799999,24442072.67910,8463,108.166,11855760.32250,0
1756717800000,109569.20,109763.70,109569.20,109763.70,670.289,1756718099999,73504744.94780,10849,513.532,56311189.36910,0
1756718100000,109763.60,109771.20,109657.50,109675.90,684.077,1756718399999,75056375.27520,11579,181.551,19920116.00290,0
1756718400000,109675.90,109707.50,109627.00,109658.80,233.954,1756718699999,25655852.06710,7566,80.951,8877166.07670,0
1756718700000,109658.70,109700.00,109607.00,109661.70,206.376,1756718999999,22628797.01650,5665,76.922,8434271.86130,0
1756719000000,109661.70,109874.80,109661.70,109796.60,957.965,1756719299999,105179846.68080,16527,583.738,64093140.60740,0
1756719300000,109796.70,109814.90,109538.60,109634.10,546.429,1756719599999,59912123.41350,11483,157.319,17246215.05120,0
1756719600000,109634.10,109775.10,109623.20,109775.10,674.187,1756719899999,73949055.41780,10577,351.224,38523447.82900,0
1756719900000,109775.00,109800.00,109637.90,109652.80,440.722,1756720199999,48361522.60750,8718,110.079,12080752.91490,0
1756720200000,109652.90,109688.90,109521.80,109557.80,469.491,1756720499999,51449870.75750,9280,116.143,12727096.00750,0
1756720500000,109557.90,109588.70,109450.00,109485.30,506.640,1756720799999,55483253.67630,8410,208.512,22832874.35000,0
1756720800000,109485.30,109504.30,109245.10,109314.80,1212.945,1756721099999,132622916.92660,20768,397.868,43499321.75100,0
1756721100000,109314.80,109395.20,109211.00,109277.30,605.968,1756721399999,66227088.39880,13591,280.423,30649399.95060,0
1756721400000,109277.20,109298.00,109146.80,109173.00,724.008,1756721699999,79062299.62760,13289,284.111,31024758.62430,0
1756721700000,109173.00,109224.90,109080.00,109091.10,625.807,1756721999999,68315298.77920,10761,378.465,41317639.08510,0
1756722000000,109091.10,109104.70,108915.50,108993.40,814.414,1756722299999,88770180.34480,14026,317.679,34629571.94680,0
1756722300000,108993.50,109037.40,108791.20,108826.00,946.547,1756722599999,103053275.35430,15774,415.094,45191226.67570,0
1756722600000,108826.10,108835.60,108369.90,108499.90,2859.807,1756722899999,310392004.73010,34300,1158.941,125770796.73040,0
1756722900000,108499.90,108600.00,108148.10,108157.40,1531.986,1756723199999,166059195.36480,28449,762.764,82709303.94960,0
1756723200000,108157.50,108389.70,108131.60,108302.50,1224.798,1756723499999,132597977.71590,24583,796.182,86200660.22380,0
1756723500000,108302.40,108370.90,108172.80,108291.30,643.936,1756723799999,69729830.29270,16468,336.805,36473339.30110,0
1756723800000,108291.30,108440.00,108291.30,108437.50,547.216,1756724099999,59303696.14800,12848,361.912,39221188.96330,0
1756724100000,108437.50,108529.30,108400.00,108526.50,550.723,1756724399999,59738784.88930,10355,361.682,39232725.36750,0
1756724400000,108526.40,108575.00,108404.90,108574.90,539.356,1756724699999,58513210.29560,11256,260.195,28230011.14700,0
1756724700000,108575.00,108674.90,108544.70,108604.30,543.946,1756724999999,59074439.93120,10338,348.099,37804723.72280,0
1756725000000,108604.20,108604.30,108528.70,108546.50,315.648,1756725299999,34266330.23330,7478,149.184,16194536.23150,0
1756725300000,108546.50,108684.50,108483.50,108539.90,553.048,1756725599999,60056209.50810,10413,250.211,27174226.24350,0
1756725600000,108539.90,108655.00,108531.30,108575.10,297.281,1756725899999,32283191.90350,7291,124.757,13545874.01510,0
1756725900000,108575.20,108629.30,108536.80,108629.30,272.324,1756726199999,29566851.72420,6613,132.753,14414199.12030,0
1756726200000,108629.20,108650.00,108490.00,108616.30,396.190,1756726499999,43015315.62370,10640,202.938,22034965.81600,0
1756726500000,108616.30,108648.50,108508.50,108550.10,288.743,1756726799999,31353708.90560,10290,135.248,14685505.58160,0
1756726800000,108550.10,108594.00,108429.40,108456.90,202.619,1756727099999,21985237.95660,7320,73.180,7939733.30340,0
1756727100000,108456.80,108682.40,108456.80,108659.80,318.601,1756727399999,34600869.12760,8423,163.991,17810968.82600,0
1756727400000,108659.90,108740.90,108611.90,108739.80,259.651,1756727699999,28215481.69580,7566,124.950,13579639.74330,0
1756727700000,108739.70,108817.80,108699.40,108721.90,451.348,1756727999999,49083008.44590,9241,265.185,28839014.28350,0
1756728000000,108721.80,108759.30,108582.70,108633.60,327.900,1756728299999,35633975.69560,9771,106.379,11562196.85620,0
1756728300000,108633.60,108866.40,108633.60,108864.40,495.376,1756728599999,53895273.59480,10521,272.738,29671368.12060,0
1756728600000,108864.30,108875.00,108775.10,108850.00,393.893,1756728899999,42869971.18890,7821,203.088,22103498.74050,0
1756728900000,108850.00,108887.50,108786.70,108826.20,247.114,1756729199999,26894106.04660,7247,99.512,10830143.25420,0
1756729200000,108826.10,108937.60,108721.10,108937.50,297.721,1756729499999,32403105.43860,8820,153.940,16757757.25520,0
1756729500000,108937.60,108945.80,108880.30,108881.10,311.900,1756729799999,33973072.14630,7999,144.412,15729941.13480,0
1756729800000,108881.10,108966.00,108838.10,108947.10,264.153,1756730099999,28766330.88480,8880,117.766,12825603.55310,0
1756730100000,108947.10,109123.00,108941.80,109075.20,607.520,1756730399999,66259555.86690,9655,439.640,47949146.02140,0
1756730400000,109075.20,109075.30,108856.10,108905.40,517.931,1756730699999,56423259.00570,12496,187.946,20470222.46990,0
1756730700000,108905.40,109030.70,108870.30,108981.60,194.075,1756730999999,21148313.51350,7729,88.440,9637441.46210,0
1756731000000,108981.60,109019.70,108868.10,108949.10,287.850,1756731299999,31356827.51310,8700,74.337,8097989.56070,0
1756731300000,108949.40,109067.20,108949.40,109055.00,357.223,1756731599999,38942739.12460,7271,191.957,20926589.63570,0
1756731600000,109055.10,109171.00,108995.40,109079.30,598.443,1756731899999,65285622.33970,12047,345.332,37671838.58940,0
1756731900000,109079.20,109253.50,109069.30,109171.80,691.599,1756732199999,75511921.12580,11490,491.495,53665666.90340,0
1756732200000,109171.70,109171.80,109026.90,109136.90,237.757,1756732499999,25936791.60890,8596,105.140,11469842.21680,0
1756732500000,109136.90,109288.80,109033.30,109273.90,646.567,1756732799999,70612100.03420,13583,432.771,47268561.53490,0
1756732800000,109273.80,109444.00,109273.80,109358.60,1198.506,1756733099999,131084600.40680,17926,726.069,79407127.41080,0
1756733100000,109358.60,109479.20,109326.70,109401.00,585.200,1756733399999,64038269.28760,12563,270.595,29610858.10610,0
1756733400000,109401.10,109420.80,109152.60,109251.90,794.872,1756733699999,86860860.54730,17728,261.648,28590588.10170,0
1756733700000,109252.00,109295.80,109143.30,109209.00,485.976,1756733999999,53069475.93400,12050,183.072,19991193.56770,0
1756734000000,109209.00,109255.00,109052.80,109119.70,723.474,1756734299999,78953348.56730,13409,220.549,24071740.33110,0
1756734300000,109119.60,109183.40,108888.00,109051.90,1442.144,1756734599999,157206739.09730,23125,554.696,60469874.82960,0
1756734600000,109051.80,109077.70,108975.00,108989.90,297.690,1756734899999,32452704.38310,9663,117.606,12820493.24600,0
1756734900000,108990.00,109032.80,108901.00,108974.80,272.673,1756735199999,29711714.69890,8678,103.779,11308341.58460,0
1756735200000,108974.80,109157.10,108964.00,109091.90,474.511,1756735499999,51748460.40080,13902,312.601,34087295.90100,0
1756735500000,109091.60,109230.00,109070.00,109144.00,370.789,1756735799999,40478610.26210,12194,207.791,22685155.53300,0
1756735800000,109144.00,109235.60,109064.00,109178.80,245.790,1756736099999,26827755.51340,9090,94.225,10286792.30940,0
1756736100000,109178.70,109295.30,108998.40,109018.80,611.659,1756736399999,66750802.72890,12985,241.949,26423247.11360,0
1756736400000,109018.80,109092.80,108923.00,109056.40,283.675,1756736699999,30920876.72230,9625,121.809,13277350.15600,0
1756736700000,109056.40,109110.00,108938.10,109021.00,319.351,1756736999999,34815724.19830,9002,118.577,12925761.96310,0
1756737000000,109021.10,109081.90,108804.10,108804.10,599.424,1756737299999,65255557.60920,14237,171.218,18639133.70070,0
1756737300000,108804.10,109033.00,108769.20,109001.40,600.764,1756737599999,65400564.47850,12582,333.314,36288001.04000,0
1756737600000,109001.50,109046.50,108945.00,109034.80,131.745,1756737899999,14361112.60920,6756,83.064,9054795.56560,0
1756737900000,109034.90,109046.40,108815.80,108880.10,244.609,1756738199999,26636777.59600,9869,83.311,9071981.39410,0
1756738200000,108880.10,109094.90,108835.10,109062.40,251.799,1756738499999,27442661.30960,9532,154.718,16863469.85760,0
1756738500000,109062.40,109182.10,109062.40,109105.10,226.450,1756738799999,24714193.21850,7713,140.506,15334459.69580,0
1756738800000,109105.10,109273.80,109088.90,109220.10,285.797,1756739099999,31200108.66000,10705,182.904,19969853.40600,0
1756739100000,109220.00,109331.30,109102.30,109133.20,356.849,1756739399999,38976835.42570,11281,162.642,17769319.75460,0
1756739400000,109133.20,109169.50,108925.80,109053.90,337.919,1756739699999,36845949.77420,11856,105.644,11520723.32800,0
1756739700000,109054.00,109074.20,108891.10,108941.30,709.224,1756739999999,77287813.63000,11437,152.608,16629925.53100,0
1756740000000,108941.40,108941.40,108657.20,108686.20,738.619,1756740299999,80353919.49950,13249,224.284,24396142.18870,0
1756740300000,108686.30,108715.60,108600.00,108660.70,625.942,1756740599999,68010105.45950,11815,296.150,32175272.98110,0
1756740600000,108660.60,108700.30,108550.00,108639.50,528.805,1756740899999,57437511.35870,11157,257.198,27937425.65170,0
1756740900000,108639.50,108826.20,108626.10,108724.10,332.755,1756741199999,36183592.84140,9138,215.962,23483680.30730,0
