open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1763942400000,130.5200,132.0500,129.2200,130.7100,1610386.83,1763945999999,210187638.095780,182897,770357.92,100555160.838680,0
1763946000000,130.7000,131.6800,129.8800,131.4300,958722.71,1763949599999,125303559.963780,152737,478522.54,62557574.772880,0
1763949600000,131.4200,134.3300,131.3300,133.3400,1799974.35,1763953199999,239674861.236000,258344,940688.29,125224415.104200,0
1763953200000,133.3300,134.3700,132.7700,133.3700,788760.80,1763956799999,105346723.180900,132826,431143.95,57588688.459400,0
1763956800000,133.3700,133.4800,130.5100,131.3200,1398132.81,1763960399999,184058419.105580,185796,638702.65,84046146.327800,0
1763960400000,131.3200,133.8700,131.1400,132.8600,1286146.74,1763963999999,170943065.054250,177906,696693.72,92578723.137850,0
1763964000000,132.8600,132.9500,130.5800,131.0800,1265609.53,1763967599999,166232441.425680,159953,575608.61,75604360.885400,0
1763967600000,131.0700,131.3300,130.1000,130.2000,1049669.03,1763971199999,137088460.719100,128260,553438.71,72292271.190100,0
1763971200000,130.2000,130.6500,129.5200,130.4700,1434410.17,1763974799999,186406182.706000,139925,700812.83,91081853.852500,0
1763974800000,130.4700,130.5900,128.3400,128.8200,1325140.82,1763978399999,171084565.617800,164627,594387.03,76725201.331600,0
1763978400000,128.8100,129.4000,128.6800,129.1600,603839.41,1763981999999,77917293.710500,89520,327197.95,42221880.378000,0
1763982000000,129.1600,129.8700,128.6800,129.5600,529147.85,1763985599999,68406539.869800,82452,288004.75,37236995.844100,0
1763985600000,129.5500,129.9400,128.9100,129.4500,578452.00,1763989199999,74860237.335700,93966,277528.99,35923004.989800,0
1763989200000,129.4400,130.5500,129.3100,129.6500,772597.95,1763992799999,100438424.162700,105978,420648.14,54687937.906900,0
1763992800000,129.6500,131.5400,128.4300,130.7000,2132820.32,1763996399999,277063587.402600,293895,1021225.24,132688166.169500,0
1763996400000,130.7100,132.5500,129.9700,131.8900,1973683.71,1763999999999,259168421.821980,286678,967622.43,127066107.348080,0
1764000000000,131.8800,134.3800,131.7700,133.6400,2174805.42,1764003599999,289585019.545200,244165,1092497.20,145460404.289000,0
1764003600000,133.6400,137.1500,133.5200,136.8600,3126844.89,1764007199999,423539608.324360,323362,1683340.49,228048791.721660,0
1764007200000,136.8700,137.9400,136.3900,137.3200,1517670.21,1764010799999,208255335.483600,212823,727005.69,99766951.991400,0
1764010800000,137.3100,137.7300,136.5900,137.1900,1037439.97,1764014399999,142252577.193700,142894,512614.48,70280932.339800,0
1764014400000,137.1900,139.2600,137.1900,138.9000,1938649.87,1764017999999,268615686.527820,198457,1056050.16,146316218.577220,0
1764018000000,138.8900,139.1000,137.9400,138.8900,814011.11,1764021599999,112766661.852500,120961,392110.50,54317242.783800,0
1764021600000,138.8800,139.7800,138.3500,138.9600,709747.93,1764025199999,98698697.541700,95831,346092.36,48133030.737400,0
1764025200000,138.9500,139.1300,138.1400,138.3800,528636.13,1764028799999,73300850.495700,82027,210925.74,29248849.320500,0
