open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764806400000,144.6200,145.3500,143.5900,144.9700,1010090.94,1764809999999,145899898.521600,128438,525115.60,75859219.752300,0
1764810000000,144.9700,146.8700,144.0400,144.0900,1651789.04,1764813599999,240334843.785980,180403,781057.75,113600894.643560,0
1764813600000,144.1000,146.0600,143.9000,145.5300,759973.78,1764817199999,110244792.803740,122764,380602.71,55190960.205140,0
1764817200000,145.5300,145.5600,144.2300,144.5800,491366.02,1764820799999,71165601.454320,97936,214640.49,31080858.322100,0
1764820800000,144.5900,144.8500,143.6400,144.0900,477954.57,1764824399999,68883755.599700,76376,220165.29,31732301.662600,0
1764824400000,144.1000,144.1700,142.8800,143.1900,764190.73,1764827999999,109649576.862500,92158,345033.60,49520746.157700,0
1764828000000,143.1900,144.2500,143.0200,143.9000,628561.18,1764831599999,90343431.627800,80679,330333.08,47483030.189800,0
1764831600000,143.9000,143.9500,142.5600,143.3800,682759.91,1764835199999,97722962.228430,78390,318343.15,45560795.340100,0
1764835200000,143.3900,144.0000,142.6600,142.8400,416929.95,1764838799999,59689878.889200,65756,200231.30,28672528.824100,0
1764838800000,142.8400,144.1500,142.8200,143.8600,471501.92,1764842399999,67718056.970300,69689,253321.98,36386378.226900,0
1764842400000,143.8600,144.1500,143.2300,143.2900,358400.28,1764845999999,51474006.483100,60238,168786.95,24245405.261700,0
1764846000000,143.2900,143.4500,142.6300,142.9900,522125.14,1764849599999,74685490.369800,69467,259795.44,37166700.164300,0
1764849600000,142.9900,143.4500,142.3300,142.8500,561134.91,1764853199999,80120496.641100,78109,289274.12,41312700.975100,0
1764853200000,142.8500,143.1300,141.7400,142.1600,985187.00,1764856799999,140246092.560500,121437,467547.67,66571667.977300,0
1764856800000,142.1600,143.3000,141.3800,141.7800,1230749.14,1764860399999,175252147.879800,168185,592153.66,84338829.499200,0
1764860400000,141.7800,144.2200,141.7300,143.1400,1578946.65,1764863999999,225738270.657700,194783,813508.45,116325198.016000,0
1764864000000,143.1300,143.8000,142.1900,142.5600,959839.86,1764867599999,137081289.252900,128956,437480.02,62496040.770700,0
1764867600000,142.5600,142.7500,141.0400,142.1000,891270.07,1764871199999,126371468.156780,120492,436422.62,61883933.584100,0
1764871200000,142.1000,142.1800,140.2400,140.6800,886581.25,1764874799999,125105086.438700,114442,400431.73,56516513.758200,0
1764874800000,140.6900,140.8000,137.7000,139.6000,2154052.52,1764878399999,299664628.673220,233828,1062037.94,147739020.604500,0
1764878400000,139.6000,140.4500,139.1000,140.2700,876230.85,1764881999999,122470875.151500,122445,456880.16,63866838.507000,0
1764882000000,140.2800,140.3600,138.4300,138.6500,787953.78,1764885599999,109915236.722300,92661,312135.29,43539572.941900,0
1764885600000,138.6500,139.7100,138.6500,139.3100,491957.80,1764889199999,68480346.517500,65864,301115.98,41911121.828200,0
1764889200000,139.3100,139.3600,138.6400,138.9600,299973.51,1764892799999,41694024.812700,54177,157700.89,21919408.576400,0
