open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754179200000,158.4000,159.6900,156.1700,159.5700,1499930.39,1754182799999,237345505.524840,198080,723372.97,114437690.417010,0
1754182800000,159.5700,160.1600,159.0300,159.4300,724768.53,1754186399999,115663410.644300,98907,341668.55,54534904.691300,0
1754186400000,159.4200,160.6500,159.4100,160.4500,406453.55,1754189999999,65121266.440700,68221,224755.03,36006429.828500,0
1754190000000,160.4500,160.9800,160.2800,160.7400,305292.32,1754193599999,49034356.053640,58907,146535.34,23538175.849340,0
1754193600000,160.7400,160.8200,159.9000,160.3400,426765.72,1754197199999,68405150.152800,55582,169716.30,27200032.626600,0
1754197200000,160.3400,160.8500,160.0700,160.2600,282454.16,1754200799999,45311267.715000,45501,136136.89,21840410.931100,0
1754200800000,160.2500,160.7200,159.9500,160.4900,223201.90,1754204399999,35784388.802700,41441,103047.65,16523219.103600,0
1754204400000,160.4900,161.4900,160.4900,161.2500,460695.62,1754207999999,74202005.112800,53481,229558.44,36968521.368400,0
1754208000000,161.2600,161.6800,160.7300,161.2700,454965.71,1754211599999,73354030.414700,55823,209426.98,33774297.727900,0
1754211600000,161.2700,161.4000,160.5800,161.0700,290716.30,1754215199999,46777167.942600,42325,137515.10,22127630.838700,0
1754215200000,161.0700,161.7200,161.0200,161.5400,337100.97,1754218799999,54424759.037000,46593,153403.94,24767650.715900,0
1754218800000,161.5400,162.7800,161.2800,161.3700,791489.00,1754222399999,128295355.846600,96765,412281.80,66837907.648100,0
1754222400000,161.3700,162.1500,160.8000,161.6800,566787.96,1754225999999,91444186.032640,80220,269354.21,43462530.170300,0
1754226000000,161.6700,162.2500,160.5000,161.2500,533667.44,1754229599999,86077514.769220,70663,245638.48,39626717.251280,0
1754229600000,161.2400,161.5000,160.2700,161.2400,865751.38,1754233199999,139176403.677000,81776,355076.77,57080993.647200,0
1754233200000,161.2400,162.2200,160.6900,162.0100,578314.58,1754236799999,93436104.065920,73710,318479.66,51472382.775120,0
1754236800000,162.0100,162.2300,161.0300,162.0900,441727.69,1754240399999,71386591.410800,57851,217971.51,35226860.512800,0
1754240400000,162.0900,162.6500,161.6200,162.0700,491685.82,1754243999999,79680368.835480,70642,246732.18,39989071.688080,0
1754244000000,162.0700,162.1600,161.2000,161.8800,454566.95,1754247599999,73485125.471200,61560,229206.06,37051257.246900,0
1754247600000,161.8900,162.5500,161.2600,161.5200,518344.30,1754251199999,83904422.055000,65081,266885.47,43199415.351400,0
1754251200000,161.5300,161.6300,160.6300,161.3400,435087.03,1754254799999,70036753.287440,69749,215436.09,34680273.118300,0
1754254800000,161.3400,162.1200,161.1200,161.9500,290695.48,1754258399999,47015121.303100,54239,146263.36,23651352.733700,0
1754258400000,161.9400,162.3400,160.7600,161.8000,612261.42,1754261999999,98782310.675320,66251,273414.81,44115430.236880,0
1754262000000,161.8000,163.0700,161.5300,161.8400,799091.24,1754265599999,129633839.941580,77828,420085.67,68143727.392680,0
