open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1763337600000,3094.04,3103.26,3086.22,3093.61,44180.278,1763338499999,136682306.46555,126577,20349.742,62961380.24343,0
1763338500000,3093.61,3122.00,3067.77,3120.45,108512.118,1763339399999,335617193.60793,216223,55314.577,171139279.66318,0
1763339400000,3120.45,3140.00,3107.20,3124.30,129326.377,1763340299999,404243901.36757,215189,60491.824,189165565.61605,0
1763340300000,3124.30,3139.52,3115.00,3134.86,66986.338,1763341199999,209659213.71825,137263,37157.380,116333209.87621,0
1763341200000,3134.86,3140.96,3121.26,3126.48,42206.355,1763342099999,132153487.39343,116048,18431.841,57729116.92935,0
1763342100000,3126.47,3145.64,3118.20,3139.58,52534.208,1763342999999,164555879.63315,107891,31892.012,99940737.26182,0
1763343000000,3139.59,3141.77,3127.27,3128.92,24908.850,1763343899999,78081152.87883,73293,9313.801,29197195.36389,0
1763343900000,3128.91,3133.93,3113.13,3113.47,31207.380,1763344799999,97379729.41013,73449,12692.533,39621909.41584,0
1763344800000,3113.47,3156.00,3110.00,3150.70,98800.703,1763345699999,309947332.97160,134571,56303.505,176661612.83333,0
1763345700000,3150.70,3159.99,3138.91,3150.24,63437.307,1763346599999,199824537.05458,113738,25583.047,80589442.43100,0
1763346600000,3150.23,3152.54,3138.38,3142.58,22339.915,1763347499999,70255618.81298,66630,9559.389,30064266.40737,0
1763347500000,3142.58,3148.68,3139.41,3148.20,13532.409,1763348399999,42549648.86598,51772,7586.785,23856569.02838,0
1763348400000,3148.21,3167.36,3146.91,3166.49,44430.143,1763349299999,140321945.95417,104403,27821.401,87876290.73646,0
1763349300000,3166.49,3179.79,3162.21,3168.95,69024.463,1763350199999,218960999.86550,136513,34399.896,109129810.93984,0
1763350200000,3168.95,3176.50,3165.00,3169.21,29858.882,1763351099999,94653512.21183,67838,14163.085,44898240.81627,0
1763351100000,3169.22,3178.38,3168.45,3175.65,19918.348,1763351999999,63228123.74506,54889,10726.281,34050706.14093,0
1763352000000,3175.67,3179.85,3167.70,3170.00,34768.801,1763352899999,110311576.18730,80104,15613.180,49539466.10927,0
1763352900000,3170.01,3193.00,3165.30,3191.23,52959.171,1763353799999,168417150.55660,113821,29086.033,92518436.14903,0
