open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1766361600000,3000.61,3060.39,3000.45,3020.82,449486.906,1766365199999,1362045963.31624,727967,265796.895,805332479.98759,0
1766365200000,3020.83,3047.00,3016.44,3017.15,161506.271,1766368799999,489564152.12205,338442,84173.551,255178485.96684,0
1766368800000,3017.15,3018.44,2966.00,3008.50,283317.716,1766372399999,848987883.73561,508332,128507.605,385174992.26827,0
1766372400000,3008.49,3031.25,3000.20,3020.18,115472.091,1766375999999,348578766.77141,234055,63163.770,190699282.21475,0
1766376000000,3020.18,3041.51,3018.40,3038.84,118957.277,1766379599999,360682760.83981,225215,67725.275,205358606.95642,0
1766379600000,3038.85,3040.00,3023.10,3026.82,80715.055,1766383199999,244673454.76318,159222,37057.130,112323142.66503,0
1766383200000,3026.83,3032.33,3021.00,3023.18,60922.304,1766386799999,184342395.40493,123908,33202.866,100475506.11581,0
1766386800000,3023.17,3034.36,3021.85,3028.38,53026.282,1766390399999,160643089.58417,115418,25952.990,78627306.48118,0
1766390400000,3028.38,3055.00,3023.57,3026.41,212236.376,1766393999999,645326755.06905,364309,111932.384,340420809.94788,0
1766394000000,3026.41,3041.66,3024.37,3040.00,80109.468,1766397599999,243051578.68934,166548,42678.719,129501499.15410,0
1766397600000,3040.00,3044.00,3030.12,3039.10,73082.091,1766401199999,222003053.32218,137726,35823.080,108824433.45134,0
1766401200000,3039.10,3057.00,3035.10,3047.61,132871.590,1766404799999,404758329.00205,192781,69748.607,212495102.76333,0
1766404800000,3047.61,3077.99,3041.76,3056.87,192935.529,1766408399999,589914110.80749,346296,98838.593,302288088.15102,0
1766408400000,3056.86,3063.30,3046.50,3055.53,123960.035,1766411999999,378642212.38966,263433,58093.966,177474394.54477,0
1766412000000,3055.52,3073.00,3027.74,3060.59,343198.542,1766415599999,1047252758.45742,688393,171673.978,523959478.92752,0
1766415600000,3060.58,3071.99,3020.40,3051.22,339031.435,1766419199999,1031225809.69774,733117,165596.913,503865300.34791,0
1766419200000,3051.22,3058.61,3036.64,3042.02,122702.332,1766422799999,374020246.37306,322460,59880.505,182520139.34563,0
1766422800000,3042.02,3043.30,3022.00,3031.36,125056.720,1766426399999,378930895.29410,286424,58508.204,177286162.08194,0
1766426400000,3031.35,3039.60,3004.30,3014.31,126790.649,1766429999999,383127159.24201,232189,57263.831,173102693.28623,0
1766430000000,3014.31,3014.81,2972.60,2979.15,305417.725,1766433599999,913954040.03879,526439,134847.818,403564604.47787,0
1766433600000,2979.16,2986.20,2961.00,2974.63,224173.322,1766437199999,666858659.54794,434908,124911.258,371702589.04819,0
1766437200000,2974.62,2996.70,2974.47,2987.10,103206.199,1766440799999,308369206.12284,185622,54679.336,163386265.75331,0
1766440800000,2987.09,3014.76,2980.71,3010.37,112706.601,1766444399999,337870982.27800,184558,65673.310,196866503.40490,0
1766444400000,3010.37,3011.80,3000.56,3008.49,87123.251,1766447999999,261876479.93557,137254,40619.060,122103336.97146,0
