open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755475200000,4470.66,4480.00,4435.00,4461.11,244874.763,1755478799999,1091468724.34859,334370,122115.757,544481470.25883,0
1755478800000,4461.12,4467.26,4380.00,4394.70,418008.016,1755482399999,1845559496.51378,532239,176527.403,779567644.90369,0
1755482400000,4394.71,4400.46,4306.00,4318.72,860715.200,1755485999999,3749017827.61839,834196,395650.378,1723892699.84460,0
1755486000000,4318.72,4335.30,4277.00,4318.43,559411.971,1755489599999,2409860328.11688,568421,277750.416,1196924209.10400,0
1755489600000,4318.43,4340.10,4300.56,4335.00,293115.415,1755493199999,1267240786.83245,260821,172356.732,745237506.67527,0
1755493200000,4335.00,4346.00,4257.66,4311.74,431206.457,1755496799999,1854369198.30587,410543,204995.641,881903910.70151,0
1755496800000,4311.75,4311.75,4228.00,4251.57,567963.368,1755500399999,2418641775.76196,598723,258408.993,1100585337.97949,0
1755500400000,4251.56,4272.60,4235.03,4255.03,259835.700,1755503999999,1105611737.05668,339548,131759.676,560688829.87346,0
1755504000000,4255.03,4284.99,4248.66,4257.39,231420.624,1755507599999,987806551.36910,294047,108486.699,463160217.79768,0
1755507600000,4257.40,4322.00,4224.10,4291.26,681016.499,1755511199999,2911133188.30169,670707,366898.076,1568629575.92180,0
1755511200000,4291.26,4308.34,4256.75,4263.00,301079.440,1755514799999,1289104594.30931,333363,134049.224,574162123.70181,0
1755514800000,4262.99,4277.28,4251.01,4272.91,168796.965,1755518399999,719955510.53990,207351,90136.423,384515589.57710,0
1755518400000,4272.90,4343.16,4269.14,4341.62,348645.952,1755521999999,1504346004.92934,376739,188819.638,814737031.44909,0
1755522000000,4341.62,4368.01,4281.38,4285.20,568017.447,1755525599999,2460553039.08753,652596,263786.435,1143637409.54698,0
1755525600000,4285.20,4332.58,4271.46,4331.48,494398.816,1755529199999,2127017320.34670,601242,252674.421,1087206797.05597,0
1755529200000,4331.47,4345.68,4294.26,4343.22,252742.081,1755532799999,1092415872.44086,379492,130714.320,565088730.90370,0
1755532800000,4343.23,4358.86,4297.59,4318.15,299916.698,1755536399999,1297656998.29325,421947,144863.800,626820674.27986,0
1755536400000,4318.16,4380.00,4311.16,4341.36,268275.526,1755539999999,1167908149.06789,384199,129449.480,563641741.57812,0
1755540000000,4341.35,4371.47,4325.00,4365.57,164098.604,1755543599999,713075106.44531,238143,84478.460,367153511.18752,0
1755543600000,4365.57,4383.67,4343.32,4353.36,195412.834,1755547199999,852465707.20644,245613,98145.352,428267051.98132,0
1755547200000,4353.37,4366.70,4314.45,4330.38,144774.901,1755550799999,628361779.24735,229320,68271.249,296361096.96524,0
1755550800000,4330.36,4361.54,4323.48,4351.40,123200.409,1755554399999,535016401.37731,178427,61994.246,269300014.27545,0
1755554400000,4351.41,4386.21,4337.60,4338.69,179982.438,1755557999999,785958631.89210,275924,87701.550,383001372.32042,0
1755558000000,4338.69,4349.11,4302.36,4311.73,176075.635,1755561599999,761232222.24081,225596,84983.606,367493720.45577,0
